id,screenName,location,text,created
1.6e+18,ZaraAlbro,"London , England","@FilmUpdates Most-nominated films at the #GoldenGlobes:

The Banshees of Inisherin - 8
Everything Everywhere All at Once - 6
Babylon - 5
The Fabelmans - 5
Elvis - 3
Guillermo del Toro's Pinocchio - 3
T_R - 3

https://t.co/gs0hpMZVTb",2022/12/12 15:54
1.6e+18,BeaScarletWitch,Godric's Hollow,"AÃºn no he visto Pinocho y ya tengo claro que posiblemente se convierta en mi favorita, pero por ahora me emociona muchÃ­simo la nominaciÃ³n de Turning Red porque ha sido de mis favoritas de animaciÃ³n este aÃ±o #GoldenGlobes",2022/12/12 15:53
1.6e+18,TheGeekOficial,Brasil,"Os indicados ao Globo de Ouro 2023 de Melhor CanÃ§Ã£o Original

__ift Me Up_ _ Wakanda Forever
__old My Hand_ _ Top Gun: Maverick
__aatu Naatu_ _ RRR
__arolina_ _ Um Lugar Bem Longe Daqui
__iao Papa_ _ Guillermo del Toro__ Pinocchio

#GoldenGlobes https://t.co/4zryIBkDX2",2022/12/12 15:52
1.6e+18,claracastruiz,___claracastanoruiz@gmail.com,"Mejor Actor - PelÃ­cula Musical/Comedia
â­__Diego Calva por Babylon
â­__Daniel Craig por PuÃ±ales por la espalda: El misterio de Glass Onion
â­__Adam Driver por Ruido de fondo
â­__Colin Farrell por Los Banshees de Inisherin
â­__Ralph Fiennes por El MenÃº

#GoldenGlobes",2022/12/12 15:51
1.6e+18,zanzittle,CDMX,El mexicano Diego Calva tambiÃ©n estÃ¡ nominado a los #GoldenGlobes Compite en la categorÃ­a de mejor actor de un musical o comedia por #Babylon https://t.co/t47NZzBJIX,2022/12/12 15:50
1.6e+18,PopBase,,"First-time nominees at the #GoldenGlobes

Rihanna (Lift Me Up)
Austin Butler (Elvis)
Quinta Brunson (Abbott Elementary)
Selena Gomez (Only Murders)
Aubrey Plaza (The White Lotus)
Jenna Ortega (Wednesday) https://t.co/04DMr60Ook",2022/12/12 15:50
1.6e+18,AcademiaCineMx,MÃ©xico,"Â¡Tres mexicanos nominados en los #GoldenGlobes!

-Guillermo del Toro - #PinocchioMovie
-Diego Calva - Babylon
-Diego Luna - Andor

Les deseamos mucho Ã©xito. __ https://t.co/K9UhIubN8N",2022/12/12 15:50
1.6e+18,RealTheresaM,DMV,This category is Takin it! Congrats to all especially @jrmypope &amp; Austin! #GoldenGlobes #TheInspection #Elvis,2022/12/12 15:50
1.6e+18,chriskane0,,@Miguels_1977 @goldenglobes @ElvisMovie @officialavatar @thefabelmans @tarmovie @TopGunMovie Nowhere to be seen unfortunately #GoldenGlobes https://t.co/UA0q5zZmRl,2022/12/12 15:49
1.6e+18,claracastruiz,___claracastanoruiz@gmail.com,"Mejor Actriz - PelÃ­cula Musical/Comedia
â­__Lesley Manville por La seÃ±ora Harris se va a ParÃ­s
â­__Margot Robbie por Babylon
â­__Anya Taylor-Joy por El MenÃº
â­__Emma Thompson por Buena suerte Leo Grande
â­__Michelle Yeoh por Todo a la vez en todas partes

Fav: Michelle Yeoh

#GoldenGlobes",2022/12/12 15:49
1.6e+18,casifreaks,Colombia,Brad Pitt (#Babylon) y Eddie Redmayne (#TheGoodNurse) estÃ¡n nominados a mejor actor de reparto en los #GoldenGlobes https://t.co/ci30SLbgYI,2022/12/12 15:48
1.6e+18,GeekVibesNation,press@geekvibesnation.com,"The nominees for Best Picture - Drama

Avatar: The Way of Water
Elvis 
The Fabelmans 
TÃ¡r
Top Gun: Maverick 

#GoldenGlobes https://t.co/xxgm63J7Os",2022/12/12 15:48
1.6e+18,GeekVibesNation,press@geekvibesnation.com,"The nominees for Best Picture - Musical/Comedy

Babylon
The Banshees of Inisherin
Everything Everywhere All at Once 
Glass Onion: A Knives Out Mystery
Triangle of Sadness

#GoldenGlobes https://t.co/bN5GE6nE9W",2022/12/12 15:47
1.6e+18,abc_es,EspaÃ±a,"#GoldenGlobes | Estas son las pelÃ­culas mÃ¡s nominadas:

__ Almas en pena de Inisherin (8 candidaturas)
__ Todo a la vez en todas partes (6)
__ Babylon (5) 
__ Los Fabelman (5) 

Lee aquÃ­ la lista completa __ https://t.co/v10o5aio7p https://t.co/TU1yYKRt4I",2022/12/12 15:47
1.6e+18,casifreaks,Colombia,Margot Robbie (#Babylon) y Anya Taylor-Joy (#TheMenu) estÃ¡n nominadas a mejor actriz en pelÃ­cula de comedia o musical en los #GoldenGlobes https://t.co/4YFMifBHN5,2022/12/12 15:47
1.6e+18,goldenglobes,"Hollywood, California","Congratulations to the nominees for Best Picture - Drama

_ Avatar: The Way of Water
_ Elvis 
_ The Fabelmans 
_ TÃ¡r
_ Top Gun: Maverick 

#GoldenGlobes https://t.co/PnS1s6YkMq",2022/12/12 15:47
1.6e+18,GeekVibesNation,press@geekvibesnation.com,"The nominees for Best Actor - Motion Picture - Drama

Austin Butler - Elvis 
Brendan Fraser - The Whale 
Hugh Jackman - The Son
Bill Nighy - Living 
Jeremy Pope - The Inspection 

#GoldenGlobes https://t.co/mWu4AdkDlT",2022/12/12 15:46
1.6e+18,claracastruiz,___claracastanoruiz@gmail.com,"Mejor Actor - PelÃ­cula Drama
â­__Austin Butler por Elvis
â­__Brendan Fraser por La Ballena
â­__Hugh Jackman por El hijo
â­__Bill Nighy por Vivir
â­__Jeremy Pope por La inspecciÃ³n

Favorito: Brendan Fraser

#GoldenGlobes",2022/12/12 15:46
1.6e+18,jmsenso,Cantabria,"Mejor PelÃ­cula de AnimaciÃ³n #GoldenGlobes 

- Guillermo del Toro__ Pinocchio
- Inu-Oh
- Marcel the Shell With Shoes On
- Puss in Boots: The Last Wish
- Turning Red https://t.co/6yU87j0arY",2022/12/12 15:46
1.6e+18,primetimebrostv,Matrix,"#GoldenGlobes nominations for
Best Original Score:

_Alexandre Desplat, GDT's Pinocchio _Hildur GuonadÃ³ttir, Women Talking _Justin Hurwitz, Babylon 
_John Williams, The Fabelmans 
_Carter Burwell, The Banshees of Inisherin https://t.co/ZW5Q0GrN7k",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor banda sonora #GoldenGlobes 

- Carter Burwell, The Banshees of Inisherin
- Alexandre Desplat, Guillermo del Toro__ Pinocchio
- Hildur GuÃ°nadÃ³ttir, Women Talking
- Justin Hurwitz, Babylon
- John Williams, The Fabelmans https://t.co/aoLjWFMiUo",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor guiÃ³n #GoldenGlobes 

- Todd Field, TAR
- Tony Kushner &amp; Steven Spielberg, The Fabelmans
- Daniel Kwan, Daniel Scheinert, Everything Everywhere All at Once
- Martin McDonagh, The Banshees of Inisherin
- Sarah Polley, Women Talking https://t.co/dFhOuzY9J9",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor director #GoldenGlobes 

- James Cameron, Avatar: The Way of Water
- Daniel Kwan and Daniel Scheinert, Everything Everywhere All at Once
- Baz Luhrmann, Elvis
- Martin McDonagh, The Banshees of Inisherin
- Steven Spielberg, The Fabelmans https://t.co/HHnCquKiSh",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor actriz secundaria #GoldenGlobes 

- Angela Bassett, Black Panther: Wakanda Forever
- Kerry Condon, The Banshees of Inisherin
- Jamie Lee Curtis, Everything Everywhere All at Once
- Dolly De Leon, Triangle of Sadness
- Carey Mulligan, She Said https://t.co/SljBleEOYj",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor actor secundario #GoldenGlobes 

- Brendan Gleeson, The Banshees of Inisherin
- Ke Huy Quan, Everything Everywhere All at Once
- Barry Keoghan, The Banshees of Inisherin
- Brad Pitt, Babylon
- Eddie Redmayne, The Good Nurse https://t.co/k21X89rfd3",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor actriz de comedia/musical #GoldenGlobes 

- Margot Robbie, Babylon
-  Anya Taylor-Joy, The Menu
- Emma Thompson, Good Luck to You, Leo Grande
- Lesley Manville, Mrs. Harris Goes to Paris
- Michelle Yeoh, Everything Everywhere All at Once https://t.co/9vIHaRtfEc",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor actor de comedia/musical #GoldenGlobes 

- Diego Calva, Babylon
- Daniel Craig, Glass Onion: A Knives Out Mystery
- Adam Driver, White Noise
- Colin Farrell, The Banshees of Inisherin
- Ralph Fiennes, The Menu https://t.co/LTegGUOnaO",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor comedia/musical #GoldenGlobes 

- Babylon
- The Banshees of Inisherin
- Everything Everywhere All at Once
- Glass Onion: A Knives Out Mystery
- Triangle of Sadness https://t.co/Wg660cR561",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"Mejor actor de drama #GoldenGlobes 

- Austin Butler, Elvis
- Brendan Fraser, The Whale
- Hugh Jackman, The Son
- Bill Nighy, Living
- Jeremy Pope, The Inspection https://t.co/MHUyjgwoVK",2022/12/12 15:45
1.6e+18,jmsenso,Cantabria,"_§µ Hilo con todos los nominados a los #GoldenGlobes 

Mejor pelÃ­cula dramÃ¡tica__

- Avatar: The Way of Water 
- Elvis 
- The Fabelmans 
- TAR
- Top Gun: Maverick https://t.co/eFLAliXb8z",2022/12/12 15:45
1.6e+18,goldenglobes,"Hollywood, California","Congratulations to the nominees for Best Picture - Musical/Comedy

_ Babylon
_ The Banshees of Inisherin
_ Everything Everywhere All at Once 
_ Glass Onion: A Knives Out Mystery
_ Triangle of Sadness

#GoldenGlobes https://t.co/GDfylYZMvp",2022/12/12 15:45
1.6e+18,GeekVibesNation,press@geekvibesnation.com,"The nominees for Best Actress - Motion Picture - Musical/Comedy 

Lesley Manville - Mrs. Harris Goes to Paris 
Margot Robbie - Babylon
Anya Taylor-Joy - The Menu
Emma Thompson - Good Luck to You, Leo Grande 
Michelle Yeoh - Everything Everywhere All at Once

#GoldenGlobes https://t.co/UhfxEa04Vl",2022/12/12 15:45
1.6e+18,TheGeekOficial,Brasil,"Os indicados ao Globo de Ouro 2023 de Melhor AnimaÃ§Ã£o

Guillermo del Toro__ Pinocchio
Red: Crescer Ã© uma Fera 
Gato de Botas 2: O _ltimo Pedido
Marcel The Shell With Shoes On
Inu-Oh

#GoldenGlobes https://t.co/RKauep8DxV",2022/12/12 15:44
1.6e+18,casifreaks,Colombia,"#Babylon, #GlassOnion y #EverythingEverywhereAllAtOnce estÃ¡n nominadas a mejor pelÃ­cula de comedia o musical en los #GoldenGlobes https://t.co/LkxHKDII1M",2022/12/12 15:44
1.6e+18,goldenglobes,"Hollywood, California","Congratulations to the nominees for Best Actor - Motion Picture - Drama

_ Austin Butler - Elvis 
_ Brendan Fraser - The Whale 
_ Hugh Jackman - The Son
_ Bill Nighy - Living 
_ Jeremy Pope - The Inspection 

#GoldenGlobes https://t.co/tgAFH56PHp",2022/12/12 15:44
1.6e+18,NellieLaRoy_,she/her ,"Margot Robbie received her first Golden Globe nomination in 2018 for her performance in I, Tonya. In 2020 she  made a history by being nominated twice in the same category for her performances in Bombshell &amp; OUATIH. Now she is 4th time nominee  for #BabylonMovie _¤ï_ #GoldenGlobes https://t.co/R8FVzgzFkY",2022/12/12 15:44
1.6e+18,DDMexico,MÃ©xico,"#GoldenGlobes #Globosdeoro #GuillermoDelToro 
Las nominaciones a los #Goldenglobes2023 fueron anunciadas este #12deDiciembre y tres mexicanos estÃ¡n en alguna de las ternas: Guillermo del Toro, Diego Luna y Diego Calva #Andor #Babylon #PinocchioMovie 
https://t.co/nkV8lAN3dn",2022/12/12 15:42
1.6e+18,RobertRG31,,"Triangle of Sadness - Best Picture Comedy, very happy for the nomination #GoldenGlobes",2022/12/12 15:41
1.6e+18,CartoonflixOFF,MENA,"Ø¥____ _Ø§Ø¦_Ø© _Ø±Ø´Ø­__ Ø¬Ø§Ø¦Ø²Ø© Ø§_Øº__Ø¯_ Øº__Ø¨ _Ø£_Ø¶_ ____ Ø£____Ø´_ __Ø°Ø§ Ø§_Ø¹Ø§_:

Guillermo del Toro's Pinocchio 
Puss in Boots: The Last Wish 
Marcel the Shell with Shoes On
Inu-Oh (____ _Ø§Ø¨Ø§__)
Turning Red 

Ø£_ ____ _Ø³ØªØ­_ Ø§___Ø² Ø¨Ø§_Ø¬Ø§Ø¦Ø²Ø© Ø¨Ø±Ø£____ 

-
#GoldenGlobes 
#Øº__Ø¯__Øº__Ø¨ https://t.co/EPos4vB0Bl",2022/12/12 15:40
1.6e+18,kikoomag,,"FLASH __ | Les nominÃ©s des #GoldenGlobes pour la rÃ©compense du meilleur acteur dans un film sont : 

__ï¸ Austin Butler - Elvis 

__ï¸ Brendan Fraser - The Whale 

__ï¸ Jeremy Pope - The Inspection

__ï¸ Hugh Jackman - The Son 

__ï¸ Bill Nighy - Living https://t.co/qtWHNCh2ui",2022/12/12 15:40
1.6e+18,primetimebrostv,Matrix,"#GoldenGlobes nominations for
Best Original Song:

_Carolina, Where The Crawdads Sing _Ciao Papa, GDT's Pinocchio 
_Hold My Hand, Top Gun: Maverick 
_Lift Me Up: Black Panther: Wakanda Forever
_Naatu Naatu, RRR https://t.co/zPEGbwyFtX",2022/12/12 15:39
1.6e+18,claracastruiz,___claracastanoruiz@gmail.com,"Mejor Director
â­__Jame Cameron por Avatar: La forma del agua
â­__Daniel Kwan y Daniel Scheinert por Todo a la vez en todas partes
â­__Baz Luhrmann por Elvis
â­__Martin McDonagh por Almas en pena de Inisherin
â­__Steven Spielberg por Los Fabelman

#GoldenGlobes",2022/12/12 15:39
1.6e+18,RobertRG31,,#GoldenGlobes #Elvis Best Picture Drama and not Musical?,2022/12/12 15:39
1.6e+18,TorricoTwit,Argentina,"Los nominados a Mejor PelÃ­cula Animada en los Golden Globes son:

- Gato con Botas:El _ltimo Deseo
- Inu-Oh
- Marcel the Shell with Shoes On
- Pinocho de Guillermo Del Toro
- Red

#GoldenGlobes https://t.co/0B5rUKXF9w",2022/12/12 15:38
1.6e+18,GeekVibesNation,press@geekvibesnation.com,"The nominees for Best Supporting Actor - Motion Picture 

Brendan Gleeson - The Banshees of Inisherin 
Barry Keoghan - The Banshees of Inisherin
Brad Pitt - Babylon 
Ke Huy Quan - Everything Everywhere All at Once 
Eddie Redmayne - The Good Nurse

#GoldenGlobes https://t.co/thJSOpqsCW",2022/12/12 15:37
1.6e+18,claracastruiz,___claracastanoruiz@gmail.com,"Mejor PelÃ­cula - Musical/Comedia
â­__Babylon
â­__Las Banshees de Inisherin
â­__Todo en todas partes al mismo tiempo
â­__PuÃ±ales por la espalda: El misterio de Glass Onion
â­__TriÃ¡ngulo de tristeza

#GoldenGlobes https://t.co/ZrTlsISxS5",2022/12/12 15:36
1.6e+18,geekdoinfinito,,"Indicados para Melhor AnimaÃ§Ã£o do #GoldenGlobes_sÃ£o:

PinÃ³quio de Guillermo Del Toro
Inu-oh
Marcel the Shell with Shoes On
Gato de Botas 2: O _ltimo Pedido
Red: Crescer Ã© uma Fera https://t.co/Y1Ikq4FcRN",2022/12/12 15:35
1.6e+18,TheGeekOficial,Brasil,"Os indicados ao Globo de Ouro 2023 de Melhor Ator em Filme de ComÃ©dia ou Musical

Daniel Craig _ Glass Onion
Colin Farrell _ Os Banshees de Inisherin
Diego Calva _ Babylon
Ralph Fiennes _ O Menu
Adam Driver _ RuÃ­do Branco

#GoldenGlobes https://t.co/2Ym6PWg9CQ",2022/12/12 15:34
1.6e+18,claracastruiz,___claracastanoruiz@gmail.com,"Mejor PelÃ­cula - Drama
â­__Avatar: La forma del agua
â­__Elvis
â­__Los Fabelman
â­__T_R
â­__Top Gun Maverick

#GoldenGlobes https://t.co/M3FEYVRGhY",2022/12/12 15:34
1.6e+18,GeekVibesNation,press@geekvibesnation.com,"The nominees for Best Song - Motion Picture

""Carolina"" - Where The Crawdads Sing
""Ciao Papa"" - Guillermo del Toro's Pinocchio
""Hold My Hand"" - Top Gun: Maverick
""Lift Me Up"" - Black Panther: Wakanda Forever
""Naatu Naatu"" - RRR

#GoldenGlobes https://t.co/MqneDPQPKH",2022/12/12 15:34
1.6e+18,MirellaMuffar8,Milano,"__ï¸__2023 #GoldenGlobes Awards NOMINEES
https://t.co/6UKBBv7ttp
#Goldenglobes2023 JÎ±É³. 10 __ï¸

________ ____________ ______________, ______________________¥¤
The Fabelmans
@TopGunMovie Maverick
@ElvisMovie
T_R
@officialavatar The Way Of The Water

@goldenglobes #movies #film #Hollywood https://t.co/mXbT2ESTdl",2022/12/12 15:33
1.6e+18,Plano_Cinema,,"Mejor actor de reparto en pelÃ­cula de drama, musical o comedia_____:__

    Brendan Gleeson, #TheBansheesOfInisherin
    Ke Huy Quan, #EverythingEverywhereAllAtOnce
    Barry Keoghan, #TheBansheesOfInisherin
    Brad Pitt, #Babylon
    Eddie Redmayne, #TheGoodNurse

#GoldenGlobes https://t.co/UUVAUPW8DY",2022/12/12 15:33
1.6e+18,primetimebrostv,Matrix,"#GoldenGlobes nominations for
Best Animated Motion Picture:

_Guillermo Del Toro's Pinocchio
_Marcel The Shell With Shoes On 
_Puss in Boots: The Last Wish
_Turning Red https://t.co/oQmwJXuiaN",2022/12/12 15:32
1.6e+18,casifreaks,Colombia,"Austin Butler (#Elvis), Brendan Fraser (#TheWhale) y Hugh Jackman (#TheSon) estÃ¡n nominados a mejor actor en pelÃ­cula dramÃ¡tica en los #GoldenGlobes https://t.co/T1G4eIW1zJ",2022/12/12 15:31
1.6e+18,TestedSociopath,the Shire,"Comunque devo dirlo: meritatissime tutte le candidature ad Austin, posso ancora ancora accettare quelle a Baz ma Elvis come miglior film in generale ehm... No. E a me Ã¨ piaciuto anche eh, ma non Ã¨ per niente tra i migliori film che ho visto quest'anno. #GoldenGlobes",2022/12/12 15:31
1.6e+18,Moviescreen_cz,Praha,"NejvÃ­ce nominacÃ­ na ZlatÃ© glÃ³by letos zÃ­skaly VÃ­ly z Inisherinu - celkem osm. Usp_ly i snÃ­mky VÅ¡echno, vÅ¡ude, najednou, Fabelmanovi, #Elvis a novÃ½ #AvatarTheWayOfWater. KompletnÃ­ seznam nominacÃ­ najdete zde: https://t.co/CalQJno0Ra #GoldenGlobes #BansheesOfInisherin",2022/12/12 15:30
1.6e+18,nextlevel_br,,"As indicaÃ§Ãµes para Melhor MÃºsica Original do #GoldenGlobes sÃ£o:

Carolina, Where The Crawdads Sing
Ciao Papa, PinÃ³quio por Guillermo del Toro 
Hold My Hand, Top Gun: Maverick
Lift Me Up,  Pantera Negra: Wakanda Para Sempre
Naatu Naatu, RRR https://t.co/Y4ebEAeF3u",2022/12/12 15:30
1.6e+18,houseSamyan,"Bangkok, Thailand",(5) à¸_à¸§à_à¹__à¸¸²à¸_¸²à¸_¸³à¸_¸²à¸-à¸_¸£à¸²à¸¡à¹_¸² __renden Fraser_ à¸_¸²à¸ #TheWhale à¹_¸¥à¸ __ustin Butler_ à¸_¸²à¸ #Elvis à¸__à¸_à¸__à¸²à_à¸¸¹à¸¸µà¸_¸±à¸ à¹__à¹__à¸§à_à¸ Brenden Fraser à¸_¸µà¹__à¸_¸¢à¸¡à¸µà¸_¸£à¸°à_à¸__à¸__à¸±à_à¸_¸£à¸°à_à¸²à_à¸__à¸__à¸_à¸_¸­à¸ Golden Globe à¹à¸_¸²à¸_¸¥à¹_¸²à¸§à_à¸§à_à¸§à_à¸²à_à¸°à_à¸¡à_à¹__à¹à¸¸¢à¸µà¸¢à¸__à¸§à_à¸µà¸¥à¸¹à_à¹_¸¥à¸__à¸_à¸_¸³à¸¸µà¸__à¸__à¸__à¸²à_ #GoldenGlobes #HouseSAMYAN https://t.co/64k7X9O15w,2022/12/12 15:29
1.6e+18,houseSamyan,"Bangkok, Thailand",(3) à¸_à¸±à_à¸_¸µà¹__à¸__à¸²à_à¸´à_à¸¡à¸²à¸__à¸µà_à¸¸¸à¸__à¸·à¸­ #TheBansheesofInisherin à¹à¸__à¸²à_à¸´à_à¹__ 8 à¸¸²à¸_¸² à¹_¸¥à¸ #EverythingEverywhereAllatOnce à¹à¸__à¸²à_à¸´à_à¹__ 6 à¸¸²à¸_¸² à¹_¸¥à¸ #Babylon à¸_¸±à¸ #TheFabelmans à¸£à_à¸§à¸¡à¸_¸±à¸ 5 à¸¸²à¸_¸² #GoldenGlobes #HouseSAMYAN https://t.co/71HJvWkZuo,2022/12/12 15:29
1.6e+18,Plano_Cinema,,"Nominados a mejor actriz en pelÃ­cula musical o comedia _____:__

    Margot Robbie, #Babylon
    Anya Taylor-Joy, #TheMenu
    Emma Thompson, #GoodLuckToYou, #LeoGrande
    Lesley Manville, #MrsHarrisGoesToParis
    Michelle Yeoh, #EverythingEverywhereAllAtOnce 

#GoldenGlobes https://t.co/XCnisoTxhc",2022/12/12 15:29
1.6e+18,atmoviesonline,"Atlanta, GA","#GoldenGlobes__ nominations for Best Animated Motion Picture: 

Guillermo Del Toro__ Pinocchio
Marcel The Shell With Shoes On
Puss in Boots: The Last Wish
Turning Red 

#ATM https://t.co/VqCeujvtA5",2022/12/12 15:28
1.6e+18,diario24horas,MÃ©xico,"Nominados a los #GoldenGlobes como Mejor guiÃ³n:
_
-Todd Field, TÃ¡r_
-Tony Kushner &amp; Steven Spielberg, The Fabelmans
-Daniel Kwan, Daniel Scheinert, Everything Everywhere All at Once
-Martin McDonagh, The Banshees of Inisherin
-Sarah Polley, Women Talking 

https://t.co/u5fhivdsmn https://t.co/Lar3rJYU1v",2022/12/12 15:28
1.6e+18,en_palco,Chile,"'Elvis', 'The Fabelmans', Â´The White LotusÂ´, 'Abbott Elementary': Estos son los nominados a la versiÃ³n 80 de los Globos de Oro
#GlobosdeOro #GoldenGlobes #Nominados https://t.co/kad9fGhLpo",2022/12/12 15:28
1.6e+18,atmoviesonline,"Atlanta, GA","#GoldenGlobes__ nominations for Best Original Song:

Carolina, Where The Crawdads Sing
Ciao Papa, GDT__ Pinocchio 
Hold My Hand, Top Gun: Maverick
Lift Me Up: Black Panther: Wakanda Forever
Naatu Naatu, RRR

#ATM https://t.co/bH1feYyNqv",2022/12/12 15:28
1.6e+18,BoxOfficeRaport,,"#Elvis, ktÃ³ry otrzyma_ w_a_nie trzy nominacje do #GoldenGlobes, obejrza_o w polskich kinach 468 tys. widzÃ³w.

#BoxOffice https://t.co/HqKrHTolsk",2022/12/12 15:28
1.6e+18,ItsTylerCalvert,,"It's honestly a crime Stephanie Hsu is being completely snubbed for her performance in Everything Everywhere All at Once this awards season

#GoldenGlobes https://t.co/bIG9Skdesr",2022/12/12 15:28
1.6e+18,errebravo,,No esta Rhea Seehorn y en mejor pelicula esta Top Gun: Maverick en los #GoldenGlobes ? WTF.,2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor CanciÃ³n Original:

__ift Me Up_ _ Black Panther: Wakanda Forever
__old My Hand_ _ Top Gun: Maverick
__aatu Naatu_ _ RRR
__arolina_ _ Where The Crawdads Sing
__iao Papa_ _ Guillermo del Toro__ Pinocchio

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor Banda Sonora:

Babylon
The Fabelmans
Women Talking
The Banshees Of Inisherin
Guillermo del Toro__ Pinocchio

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor Director:

Steven Spielberg _ The Fabelmans
Martin McDonough _ The Banshees Of Inisherin
Baz Luhrmann _ Elvis
James Cameron _ Avatar: The Way Of The Water
The Daniels _ Everything Everywhere All At Once

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor Actor de Reparto:

Brendan Gleeson _ The Banshees Of Inisherin
Ke Huy Quan _ Everything Everywhere All At Once
Eddie Redmayne _ The Good Nurse
Brad Pitt _ Babylon
Barry Keoghan _ The Banshees Of Inisherin

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor PelÃ­cula Animada:

Guillermo del Toro__ Pinocchio
Puss In Boots: The Last Wish
Turning Red
Marcel The Shell With Shoes On
Inu-Oh

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor Actriz Musical/Comedia:

Margot Robbie _ Babylon
Emma Thompson _ Good Luck To You, Leo Grande
Michelle Yeoh _ Everything Everywhere All At Once 
Anya Taylor-Joy _ The Menu
Lesley Manville _ Mrs. Harris Goes To Paris

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor PelÃ­cula Musical/Comedia:

Babylon
The Banshees Of Inisherin
Everything Everywhere All At Once
Glass Onion: A Knives Out Mystery
Triangle Of Sadness

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor PelÃ­cula DramÃ¡tica:

The Fabelmans
Top Gun: Maverick
Elvis
T_R
Avatar: The Way Of The Water

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor Actor en Comedia/Musical:

Daniel Craig _ Glass Onion: A Knives Out Mystery
Colin Farrell _ The Banshees Of Inisherin
Diego Calva _ Babylon
Ralph Fiennes _ The Menu
Adam Driver _ White Noise

#GoldenGlobes",2022/12/12 15:27
1.6e+18,GeekZoneGZ,EspaÃ±a,"__ | Nominaciones a Mejor Actor DramÃ¡tico:

Austin Butler _ Elvis
Brendan Fraser _ The Whale
Bill Nighy _ Living
Hugh Jackman _ The Son
Jeremy Pope _ The Inspection

#GoldenGlobes",2022/12/12 15:27
1.6e+18,Plano_Cinema,,"Nominados a mejor actor en pelÃ­cula, comedia o musical______:_

    Diego Calva, #Babylon ____
    Daniel Craig, #GlassOnion: A #KnivesOut Mystery
    Adam Driver, #WhiteNoise
    Colin Farrell, #TheBansheesOfInisherin
    Ralph Fiennes, #TheMenu 

#GoldenGlobes #Goldenglobes2023 https://t.co/vRDsO0gpOu",2022/12/12 15:27
1.6e+18,mwmtalent,"North Hollywood, CA","@TopGunMovie @ladygaga @bloodpop Perhaps the biggest question re the Golden Globe Awards and Top Gun: Maverick, will Tom Cruise acknowledge and/or attend the awards ceremony? Following the controversies, he gave back his previous trophies. The entertainment world is watching. #GoldenGlobes https://t.co/h9pf1WAaAM",2022/12/12 15:26
1.6e+18,TheGeekOficial,Brasil,"Os indicados ao Globo de Ouro 2023 de Melhor Ator em Filme de Drama

Austin Butler _ Elvis
Brendan Fraser _ The Whale
Bill Nighy _ Living
Hugh Jackman _ The Son
Jeremy Pope _ The Inspection

#GoldenGlobes https://t.co/BcCMw5nbPQ",2022/12/12 15:25
1.6e+18,Daily_Express,London,"Golden Globes 2023 nominations: Elvis movie, Top Gun Maverick and more up for awards 
https://t.co/oofAHiPaog #goldenglobes #Elvis #TopGun",2022/12/12 15:25
1.6e+18,Plano_Cinema,,"Nominados a mejor actor en pelÃ­cula de drama _____:_

    Austin Butler, #Elvis
    Brendan Fraser, #TheWhale
    Hugh Jackman, #TheSon
    Bill Nighy, #Living
    Jeremy Pope, #TheInspection 

#GoldenGlobes #Goldenglobes2023 https://t.co/LGjKekEMA5",2022/12/12 15:25
1.6e+18,dannyramirezbr,__dannyramirezbrasil@gmail.com,__| Top Gun: Maverick foi indicado ao #GoldenGlobes como Melhor Filme de Drama e Melhor MÃºsica Original (Hold My Hand)!,2022/12/12 15:24
1.6e+18,atomdatcom,"Port Victoria, South Australia","Wow! A Filipina! ____ Congrats Ms. Dolly de Leon (""Triangle of Sadness"") for the #GoldenGlobes nomination. 

courtesy: @CBS https://t.co/HJzDex3WhW",2022/12/12 15:24
